match	sell	6650.01	9e-06	1510397664.194	1510397665.1586938
match	buy	6650.0	0.15230061	1510397665.561	1510397666.5323453
match	sell	6650.01	1.5e-06	1510397672.391	1510397673.3534813
match	buy	6650.0	0.09206263	1510397682.946	1510397683.94464
match	sell	6650.01	1.5e-06	1510397683.045	1510397684.0088108
match	sell	6650.01	0.2585	1510397684.318	1510397685.2932258
match	sell	6650.01	1.5e-06	1510397692.296	1510397693.2644196
match	sell	6650.01	1.5e-06	1510397702.391	1510397703.3612635
match	buy	6650.0	0.17	1510397703.218	1510397704.182447
match	sell	6650.01	1.5e-06	1510397711.866	1510397712.8354526
match	buy	6650.0	0.0158	1510397714.72	1510397715.6870341
match	sell	6650.01	1.5e-06	1510397721.921	1510397722.884169
match	sell	6650.01	9e-06	1510397727.888	1510397728.853039
match	sell	6650.01	1.5e-06	1510397731.722	1510397732.687233
match	sell	6650.01	1.5e-06	1510397741.687	1510397742.651726
match	sell	6650.01	0.33225785	1510397745.586	1510397746.5490882
match	sell	6650.01	0.25744215	1510397745.586	1510397746.5520966
match	buy	6650.0	0.58209766	1510397745.946	1510397746.91105
match	buy	6650.0	0.58485367	1510397750.693	1510397751.6646893
match	sell	6650.01	1.5e-06	1510397751.7	1510397752.6713653
match	buy	6650.0	0.0449786	1510397752.83	1510397753.7953541
match	buy	6650.0	0.26640272	1510397753.623	1510397754.586457
match	buy	6650.0	0.07957554	1510397761.654	1510397762.6208184
match	sell	6650.01	1.5e-06	1510397762.579	1510397763.5452762
match	buy	6650.0	0.43959	1510397772.132	1510397773.0946653
match	sell	6650.01	1.5e-06	1510397772.34	1510397773.3094022
match	sell	6650.01	0.2849	1510397776.443	1510397777.4267185
match	sell	6650.01	1.5e-06	1510397782.095	1510397783.0606978
match	buy	6650.0	0.09195899	1510397783.817	1510397784.7812724
