Time	trailing_price	Low	Weighted_Price_Average	High	close_price	N_Transactions	Volume	Bid_Index	Ask_Index	EMA_12	EMA_26	EMA_DIF	MACD	EMA_Up	EMA_Down	RSI	TSI	EMA_Volume	OBV_Delta
1510054634	7210.0	7209.01	7209.99	7210.0	7209.01	11	2.21440792	7171.43	7264.24	7201.995118	7195.83821	4.871732	1.285176	1.082888	0.085056	92.72	93.55	1.70242335	-2.21440792
1510054664	7209.01	7206.38	7206.43	7209.0	7206.39	8	1.79526734	7169.96	7264.08	7202.677408	7196.622787	5.10831	0.946311	1.005539	0.266123	79.07	86.64	1.71670704	-1.79526734
1510054694	7206.39	7201.42	7205.71	7206.39	7206.39	25	1.04287559	7165.2	7253.45	7203.143961	7197.295914	5.256257	0.59179	0.933715	0.247114	79.07	81.63	1.61304066	0.0
1510054724	7206.39	7206.0	7206.16	7206.32	7206.22	8	0.21550871	7169.01	7252.81	7203.607967	7197.952513	5.336096	0.319358	0.867021	0.241606	78.21	77.52	1.39803574	-0.21550871
1510054754	7206.22	7205.92	7205.99	7206.16	7205.92	17	0.79311559	7166.28	7253.43	7203.974434	7198.547882	5.354187	0.072365	0.805091	0.245777	76.61	73.77	1.3049711	-0.79311559
1510054784	7205.92	7205.92	7205.92	7205.93	7205.93	5	0.41331214	7164.95	7253.01	7204.273752	7199.093965	5.319307	-0.13952	0.748299	0.228221	76.63	70.79	1.1677928	0.41331214
1510054814	7205.93	7204.34	7205.44	7205.93	7205.64	16	0.77148128	7167.57	7253.02	7204.453175	7199.564042	5.233272	-0.344139	0.694849	0.232634	74.92	67.84	1.1068218	-0.77148128
1510054844	7205.64	7204.0	7204.27	7205.55	7204.0	15	0.64841403	7164.91	7251.51	7204.424994	7199.912631	5.08909	-0.576727	0.645217	0.33316	65.95	62.49	1.03629753	-0.64841403
1510054874	7204.0	7202.42	7203.46	7204.0	7204.0	17	3.86227598	7163.82	7250.11	7204.276533	7200.175399	4.891499	-0.790365	0.59913	0.309363	65.95	58.16	1.47106345	0.0
1510054904	7204.0	7203.95	7203.97	7204.0	7203.95	3	4.14e-06	7163.83	7251.6	7204.229374	7200.456481	4.667778	-0.894885	0.556335	0.290837	65.67	54.53	1.24474663	-4.14e-06
1510054934	7203.95	7202.5	7203.94	7203.95	7202.5	7	0.38301559	7164.41	7251.4	7204.184855	7200.714519	4.42829	-0.957954	0.516597	0.373634	58.03	48.99	1.11217262	-0.38301559
1510054964	7202.5	7202.26	7202.55	7203.95	7202.26	11	1.02682323	7162.5	7251.94	7203.933339	7200.850481	4.159204	-1.076346	0.479697	0.364089	56.85	44.06	1.09904194	-1.02682323
1510054994	7202.26	7201.58	7203.72	7203.95	7203.94	11	0.7128156	7162.72	7251.26	7203.900518	7201.063038	3.894859	-1.057379	0.565433	0.338083	62.58	41.15	1.0396225	0.7128156
1510055024	7203.94	7203.69	7203.9	7203.95	7203.69	4	0.72190414	7162.97	7251.6	7203.900438	7201.273183	3.641338	-1.014083	0.525045	0.331791	61.28	38.39	0.99074275	-0.72190414
1510055054	7203.69	7203.96	7204.87	7207.99	7207.94	8	0.70011559	7169.43	7256.71	7204.049601	7201.539614	3.415068	-0.905081	0.791113	0.308092	71.97	39.26	0.94603088	0.70011559
1510055084	7207.94	7202.13	7208.87	7210.0	7206.51	11	2.12549201	7164.13	7250.56	7204.791201	7202.082606	3.273773	-0.565178	0.734605	0.388228	65.42	37.67	1.12748644	-2.12549201
1510055114	7206.51	7204.5	7205.24	7206.15	7204.97	12	0.63341836	7164.58	7252.21	7204.860247	7202.316487	3.12777	-0.58401	0.682133	0.470497	59.18	34.17	1.05147597	-0.63341836
1510055144	7204.97	7201.99	7203.44	7204.52	7202.0	10	1.20806818	7164.64	7249.6	7204.641747	7202.39971	2.950623	-0.708586	0.633409	0.649033	49.39	27.42	1.07556708	-1.20806818
1510055174	7202.0	7202.0	7202.0	7202.0	7202.0	8	0.22108733	7165.01	7249.73	7204.235324	7202.370102	2.733543	-0.868321	0.588166	0.602673	49.39	22.41	0.94410866	0.0
1510055204	7202.0	7202.0	7202.0	7202.0	7202.0	4	0.16380414	7164.73	7249.21	7203.891428	7202.342687	2.496583	-0.947842	0.546154	0.559625	49.39	18.55	0.82406181	0.0
1510055234	7202.0	7202.0	7202.32	7205.98	7205.97	13	0.27201558	7163.39	7249.49	7203.64967	7202.341006	2.258999	-0.950335	0.790714	0.519652	60.34	18.79	0.73913162	0.27201558
1510055264	7205.97	7200.0	7200.83	7205.97	7200.01	23	7.42171625	7165.79	7249.0	7203.215875	7202.22908	2.004558	-1.017763	0.734234	0.908248	44.7	12.47	1.76722156	-7.42171625
1510055294	7200.01	7198.0	7199.97	7200.01	7199.98	21	2.58165758	7161.34	7246.25	7202.71651	7202.061741	1.7346	-1.079831	0.681789	0.845516	44.64	7.98	1.89251941	-2.58165758
1510055324	7199.98	7194.39	7199.89	7199.98	7194.39	29	2.39914696	7161.17	7246.46	7202.281662	7201.900871	1.463838	-1.083047	0.63309	1.184408	34.83	-0.16	1.97046211	-2.39914696
1510055354	7194.39	7199.87	7199.94	7199.95	7199.94	13	1.02620193	7163.15	7245.83	7201.921406	7201.755621	1.204227	-1.038442	0.984298	1.099807	47.23	-1.49	1.82519131	1.02620193
1510055384	7199.94	7199.8	7199.94	7199.95	7199.95	28	2.01296601	7161.14	7246.18	7201.616574	7201.621131	0.96247	-0.967027	0.914705	1.021249	47.25	-2.4	1.85407973	2.01296601
1510055414	7199.95	7198.99	7199.73	7202.59	7202.59	27	2.83202227	7155.59	7246.43	7201.326332	7201.481047	0.739033	-0.893748	1.03794	0.948303	52.26	-1.2	2.00453243	2.83202227
1510055444	7202.59	7202.58	7202.66	7205.77	7205.77	15	1.1856327	7160.39	7249.73	7201.531512	7201.568377	0.583853	-0.620718	1.190944	0.880567	57.49	1.76	1.87854786	1.1856327
1510055474	7205.77	7205.77	7205.96	7205.98	7205.98	9	2.00755356	7163.16	7252.45	7202.212818	7201.893682	0.53091	-0.211774	1.120877	0.817669	57.82	4.08	1.89839489	2.00755356
1510055504	7205.98	7205.97	7205.97	7205.98	7205.98	9	0.85497464	7163.64	7252.67	7202.790846	7202.195631	0.543771	0.051444	1.040814	0.759264	57.82	5.86	1.7378687	0.0
1510055534	7205.98	7205.97	7205.97	7205.98	7205.98	8	2.01704896	7162.89	7252.45	7203.279947	7202.475214	0.595963	0.20877	0.96647	0.705031	57.82	7.26	1.78081951	0.0
1510055564	7205.98	7205.76	7205.97	7205.98	7205.98	14	1.16662153	7161.18	7252.64	7203.693801	7202.734087	0.668713	0.291001	0.897436	0.654672	57.82	8.38	1.68632751	0.0
1510055594	7205.98	7205.76	7205.97	7205.98	7205.98	13	1.29347403	7161.28	7252.57	7204.043985	7202.973784	0.749011	0.32119	0.833333	0.60791	57.82	9.31	1.62588851	0.0
1510055624	7205.98	7205.97	7205.97	7205.98	7205.98	7	0.48787056	7164.63	7252.91	7204.340295	7203.195726	0.828123	0.316446	0.773809	0.564488	57.82	10.08	1.45080883	0.0
1510055654	7205.98	7205.97	7205.97	7205.98	7205.98	7	0.88512843	7164.18	7252.62	7204.591019	7203.401228	0.900457	0.289334	0.718537	0.524167	57.82	10.73	1.36378108	0.0
1510055684	7205.98	7205.97	7205.97	7205.98	7205.98	7	0.51100729	7163.58	7252.89	7204.80317	7203.591507	0.962698	0.248965	0.667213	0.486727	57.82	11.28	1.23258511	0.0
1510055714	7205.98	7205.97	7205.98	7205.98	7205.98	7	0.13564044	7163.58	7252.76	7204.984221	7203.768432	1.013316	0.202473	0.619555	0.451961	57.82	11.76	1.06382439	0.0
1510055744	7205.98	7205.0	7205.87	7205.97	7205.86	15	3.88280783	7165.41	7252.21	7205.120495	7203.924104	1.049931	0.14646	0.575301	0.428249	57.33	12.07	1.49751415	-3.88280783
1510055774	7205.86	7204.0	7205.47	7205.87	7204.0	11	1.96836053	7163.4	7251.95	7205.174265	7204.038615	1.067075	0.068575	0.534208	0.530517	50.17	10.6	1.56995205	-1.96836053
1510055804	7204.0	7199.75	7202.91	7205.56	7205.09	15	2.77668161	7165.21	7250.6	7204.825917	7203.955014	1.027841	-0.156938	0.573907	0.492623	53.81	10.2	1.75560275	2.77668161
1510055834	7205.09	7193.0	7194.24	7204.68	7203.23	28	23.65640912	7163.86	7250.15	7203.197314	7203.235383	0.814659	-0.852728	0.532914	0.590293	47.45	8.07	5.12495758	-23.65640912
1510055864	7203.23	7200.53	7201.52	7203.02	7202.84	8	1.56980729	7161.89	7251.27	7202.939266	7203.108318	0.617917	-0.786969	0.494849	0.575986	46.21	5.93	4.57801138	-1.56980729
1510055894	7202.84	7197.23	7201.94	7203.23	7200.96	16	2.72574455	7163.66	7249.45	7202.785533	7203.021776	0.447085	-0.683328	0.459503	0.66913	40.71	2.38	4.29304725	-2.72574455
1510055924	7200.96	7202.01	7204.2	7206.0	7205.92	13	2.35490729	7163.47	7250.3	7203.003143	7203.109052	0.336486	-0.442395	0.780967	0.621335	55.69	3.88	3.99487187	2.35490729
1510055954	7205.92	7202.01	7203.86	7206.0	7206.0	7	1.07799617	7163.27	7253.9	7203.134967	7203.164678	0.263247	-0.292958	0.730898	0.576954	55.89	5.1	3.54612176	1.07799617
1510055984	7206.0	7202.0	7205.79	7210.0	7202.02	37	8.14062018	7164.68	7252.42	7203.543434	7203.359146	0.247455	-0.063167	0.678691	0.820029	45.28	2.46	4.25296767	-8.14062018
1510056014	7202.02	7202.0	7202.0	7209.98	7202.01	15	3.76305117	7163.37	7248.94	7203.305983	7203.258469	0.207467	-0.159953	0.630213	0.76217	45.26	0.45	4.1775959	-3.76305117
1510056044	7202.01	7202.0	7202.28	7209.82	7209.0	18	2.26815278	7159.41	7249.83	7203.148139	7203.18599	0.158403	-0.196254	1.084483	0.707729	60.51	4.5	3.88383542	2.26815278
1510056074	7209.0	7202.0	7202.0	7209.66	7205.48	17	3.76592464	7176.48	7263.48	7202.971502	7203.098139	0.101395	-0.228032	1.00702	0.908606	52.57	4.6	3.8656953	-3.76592464
1510056104	7205.48	7202.01	7203.15	7203.82	7203.51	19	1.53478897	7166.19	7250.54	7202.998963	7203.101981	0.060512	-0.16353	0.93509	0.98442	48.72	3.2	3.50709433	-1.53478897
1510056134	7203.51	7202.02	7203.63	7207.79	7203.0	15	4.14323255	7166.42	7249.62	7203.096046	7203.141094	0.0394	-0.084448	0.868298	0.950533	47.74	1.8	3.60496175	-4.14323255
1510056164	7203.0	7202.02	7202.2	7202.98	7202.02	8	0.59964737	7172.76	7250.48	7202.958193	7203.071383	0.008882	-0.122072	0.806277	0.952638	45.84	0.06	3.14260569	-0.59964737
1510056194	7202.02	7202.1	7203.04	7206.06	7206.06	18	2.24988993	7172.54	7249.98	7202.970779	7203.069058	-0.01255	-0.085729	1.037257	0.884592	53.97	1.43	3.0052648	2.24988993
1510056224	7206.06	7202.11	7202.54	7204.52	7203.66	6	0.05460555	7171.83	7250.26	7202.904505	7203.029869	-0.035113	-0.090251	0.963167	0.992835	49.24	0.89	2.55131722	-0.05460555
1510056254	7203.66	7202.02	7203.88	7207.06	7206.05	20	2.84277755	7173.27	7253.03	7203.054581	7203.092842	-0.035743	-0.002518	1.065084	0.921918	53.6	1.96	2.59615727	2.84277755
1510056284	7206.05	7202.0	7203.62	7206.3	7202.0	15	1.90944653	7170.12	7250.49	7203.141569	7203.131891	-0.026659	0.036337	0.989007	1.145352	46.34	0.26	2.49050946	-1.90944653
1510056314	7202.0	7200.0	7201.81	7204.79	7204.55	15	1.36412083	7170.74	7249.28	7202.936712	7203.033973	-0.040779	-0.056482	1.100507	1.063541	50.85	0.49	2.3172189	1.36412083
1510056344	7204.55	7200.0	7200.5	7204.34	7200.01	27	5.92115416	7169.48	7246.79	7202.561833	7202.846271	-0.089511	-0.194927	1.021899	1.311859	43.79	-1.92	2.87167048	-5.92115416
1510056374	7200.01	7200.0	7200.0	7200.01	7200.0	28	2.14069351	7168.73	7247.0	7202.167705	7202.635436	-0.165155	-0.302576	0.948906	1.218869	43.77	-3.72	2.75921248	-2.14069351
1510056404	7200.0	7200.0	7201.15	7203.03	7200.0	30	3.32057934	7169.39	7246.5	7202.011135	7202.525404	-0.234978	-0.279291	0.881127	1.131807	43.77	-5.12	2.84557661	0.0
1510056434	7200.0	7195.98	7198.78	7202.78	7195.99	35	7.20473544	7170.0	7246.45	7201.514037	7202.247967	-0.334768	-0.399162	0.818189	1.337392	37.96	-8.28	3.51621643	-7.20473544
1510056464	7195.99	7193.01	7193.11	7195.98	7193.01	42	10.60246028	7156.0	7243.44	7200.221108	7201.571081	-0.537809	-0.812164	0.759747	1.454721	34.31	-12.17	4.60640779	-10.60246028
1510056494	7193.01	7193.01	7193.01	7193.02	7193.01	19	4.10027746	7156.15	7243.69	7199.111707	7200.936927	-0.795291	-1.029929	0.705479	1.350812	34.31	-15.2	4.52854159	0.0
1510056524	7193.01	7193.0	7193.01	7193.02	7193.0	59	9.74450041	7155.91	7243.23	7198.172983	7200.349747	-1.071586	-1.105178	0.655088	1.25504	34.3	-17.61	5.33099679	-9.74450041
1510056554	7193.0	7193.01	7198.31	7205.57	7205.2	38	5.26573215	7148.63	7243.78	7198.194063	7200.198655	-1.258187	-0.746405	1.479725	1.165394	55.94	-12.05	5.32095608	5.26573215
1510056584	7205.2	7194.81	7195.97	7205.44	7204.8	20	7.00824779	7165.93	7252.91	7197.851899	7199.885421	-1.413254	-0.620268	1.37403	1.110723	55.3	-8.13	5.58053942	-7.00824779
1510056614	7204.8	7194.82	7203.78	7204.8	7201.86	43	4.96181498	7162.67	7251.36	7198.763915	7200.173908	-1.412602	0.002609	1.275885	1.241386	50.69	-6.51	5.48535104	-4.96181498
1510056644	7201.86	7195.39	7200.8	7204.76	7203.85	23	1.78034097	7153.21	7246.57	7199.077159	7200.220285	-1.358707	0.215581	1.326893	1.152716	53.51	-4.25	4.91534949	1.78034097
1510056674	7203.85	7194.62	7197.91	7203.82	7196.84	19	1.50833582	7164.07	7250.43	7198.897596	7200.049153	-1.317277	0.16572	1.232115	1.571093	43.95	-5.69	4.39119354	-1.50833582
1510056704	7196.84	7194.42	7199.27	7203.77	7203.47	23	3.27072061	7160.91	7246.95	7198.954889	7199.991438	-1.261131	0.224582	1.617678	1.458872	52.58	-3.62	4.21881309	3.27072061
1510056734	7203.47	7193.06	7201.77	7206.42	7206.39	29	3.31958079	7157.42	7245.27	7199.387983	7200.123183	-1.155945	0.420745	1.710701	1.354667	55.81	-0.82	4.08046966	3.31958079
1510056764	7206.39	7198.0	7201.14	7206.39	7206.39	32	4.11471114	7158.21	7249.84	7199.657524	7200.198503	-1.032952	0.491973	1.588508	1.257905	55.81	1.27	4.08573758	0.0
1510056794	7206.39	7196.16	7203.32	7206.4	7206.4	31	4.43431149	7165.8	7252.9	7200.220982	7200.429725	-0.86811	0.659367	1.475757	1.168055	55.82	2.9	4.13936434	4.43431149
1510056824	7206.4	7206.4	7206.41	7206.42	7206.42	7	0.40800414	7166.12	7252.81	7201.173139	7200.872708	-0.634402	0.934833	1.371774	1.084623	55.84	4.2	3.56530892	0.40800414
1510056854	7206.42	7200.2	7206.21	7207.0	7206.99	16	1.4768896	7166.0	7255.31	7201.948041	7201.268063	-0.371526	1.051504	1.314504	1.00715	56.62	5.49	3.24401364	1.4768896
1510056884	7206.99	7199.31	7205.93	7207.0	7206.08	23	3.21384329	7164.5	7254.0	7202.56065	7201.613392	-0.107769	1.055027	1.220611	1.000211	54.96	6.13	3.23937205	-3.21384329
1510056914	7206.08	7206.07	7206.07	7206.08	7206.08	10	0.86356959	7162.54	7251.56	7203.10055	7201.943511	0.145193	1.011846	1.133424	0.928767	54.96	6.66	2.87386398	0.0
1510056944	7206.08	7206.07	7206.57	7207.0	7207.0	14	5.19529341	7163.35	7255.27	7203.634312	7202.286214	0.385774	0.962324	1.118179	0.862426	56.46	7.5	3.23100697	5.19529341
1510056974	7207.0	7207.0	7218.49	7230.0	7219.99	109	36.18777662	7163.7	7255.51	7205.919802	7203.486494	0.795281	1.638027	1.966166	0.800824	71.06	13.59	8.30127922	36.18777662
1510057004	7219.99	7213.53	7221.32	7230.0	7214.88	77	10.17364053	7177.76	7269.79	7208.289063	7204.807494	1.332539	2.14903	1.825726	1.108622	62.22	15.6	8.58933481	-10.17364053
1510057034	7214.88	7214.95	7218.79	7220.0	7219.02	41	9.36306786	7169.74	7267.94	7209.904592	7205.843235	1.878303	2.183054	1.991031	1.029435	65.92	18.57	8.70837066	9.36306786
1510057064	7219.02	7219.01	7222.3	7232.84	7231.95	79	25.81931791	7170.46	7267.99	7211.811578	7207.062255	2.452507	2.296816	2.772386	0.955904	74.36	24.89	11.34082408	25.81931791
1510057094	7231.95	7220.24	7222.8	7231.99	7229.96	20	2.0948133	7181.34	7278.73	7213.502104	7208.228014	3.016824	2.257266	2.574358	1.029768	71.43	28.41	9.91836088	-2.0948133
1510057124	7229.96	7229.0	7229.71	7229.73	7229.0	8	0.81080725	7181.91	7279.65	7215.995626	7209.819272	3.64873	2.527624	2.390475	1.024785	69.99	30.54	8.51719878	-0.81080725
1510057154	7229.0	7228.96	7228.98	7229.01	7228.98	6	0.48749139	7181.22	7279.43	7217.993222	7211.238585	4.269911	2.484726	2.219727	0.953015	69.96	32.16	7.28185918	-0.48749139
1510057184	7228.98	7225.99	7227.06	7228.92	7225.99	21	4.0279981	7177.39	7273.25	7219.388111	7212.410542	4.811443	2.166126	2.061175	1.098514	65.23	31.98	6.78126517	-4.0279981
1510057214	7225.99	7225.01	7225.16	7226.0	7225.01	38	9.41324204	7176.32	7269.54	7220.276094	7213.354946	5.233384	1.687764	1.913948	1.090049	63.71	31.38	7.18618469	-9.41324204
1510057244	7225.01	7225.01	7225.02	7225.02	7225.01	19	5.27501122	7177.63	7269.21	7221.005926	7214.219024	5.544088	1.242814	1.777237	1.012188	63.71	30.9	6.892158	0.0
1510057274	7225.01	7225.01	7225.02	7225.02	7225.01	21	2.89615295	7176.93	7268.98	7221.623476	7215.019096	5.756146	0.848234	1.650292	0.939889	63.71	30.5	6.27738799	0.0
1510057304	7225.01	7220.24	7224.27	7225.02	7221.62	46	7.42985487	7178.03	7269.24	7222.030634	7215.704348	5.870174	0.456112	1.532414	1.114897	57.89	28.5	6.45469059	-7.42985487
1510057334	7221.62	7220.24	7220.26	7221.62	7220.24	29	4.66367255	7168.88	7266.82	7221.758229	7216.041804	5.839424	-0.122999	1.422956	1.133833	55.65	26.18	6.17914935	-4.66367255
1510057364	7220.24	7219.0	7219.96	7220.25	7219.01	23	2.86236728	7168.01	7266.82	7221.481578	7216.332041	5.701447	-0.55191	1.321316	1.140702	53.67	23.66	5.66887519	-2.86236728
1510057394	7219.01	7215.58	7216.0	7219.01	7215.99	23	2.60215956	7168.49	7264.99	7220.638258	7216.307445	5.42732	-1.096507	1.226936	1.274938	49.04	20.1	5.19707279	-2.60215956
1510057424	7215.99	7215.52	7215.98	7216.0	7215.99	26	6.7285724	7169.25	7265.03	7219.921603	7216.28319	5.069539	-1.431126	1.139298	1.183871	49.04	17.17	5.43268811	0.0
1510057454	7215.99	7215.96	7215.98	7216.0	7215.99	14	3.99856676	7168.84	7265.46	7219.315203	7216.260731	4.666526	-1.612054	1.05792	1.099309	49.04	14.72	5.21205406	0.0
1510057484	7215.99	7215.98	7215.99	7215.99	7215.99	10	2.23622242	7171.12	7263.6	7218.803633	7216.240677	4.245812	-1.682856	0.982354	1.020787	49.04	12.65	4.75423381	0.0
1510057514	7215.99	7215.98	7215.98	7216.0	7216.0	5	0.27162773	7170.15	7264.83	7218.369228	7216.221368	3.826222	-1.678362	0.9129	0.947874	49.06	10.89	4.06460211	0.27162773
1510057544	7216.0	7215.98	7215.99	7216.0	7216.0	19	11.03400424	7170.03	7264.63	7218.003193	7216.20423	3.42077	-1.621807	0.847693	0.880169	49.06	9.37	5.13681782	0.0
1510057574	7216.0	7216.0	7221.8	7226.26	7224.36	22	2.92186709	7179.7	7268.74	7218.587317	7216.618731	3.130333	-1.161747	1.384286	0.8173	62.88	11.74	4.79605617	2.92186709
1510057604	7224.36	7224.35	7224.35	7224.36	7224.36	9	0.63030414	7178.42	7269.49	7219.473884	7217.191418	2.96076	-0.678294	1.285408	0.758921	62.88	13.67	4.15517124	0.0
1510057634	7224.36	7224.35	7224.35	7224.36	7224.36	13	0.30811557	7178.92	7269.31	7220.224056	7217.721683	2.869083	-0.36671	1.193593	0.704712	62.88	15.25	3.56331652	0.0
1510057664	7224.36	7224.35	7224.35	7224.36	7224.36	11	0.58403656	7178.44	7270.64	7220.858817	7218.212669	2.824496	-0.178348	1.108336	0.654375	62.88	16.58	3.10496576	0.0
1510057694	7224.36	7222.01	7224.08	7224.36	7222.01	24	4.9107845	7177.37	7268.89	7221.354384	7218.647286	2.801016	-0.093918	1.029169	0.775491	57.03	16.24	3.38278403	-4.9107845
1510057724	7222.01	7217.42	7220.21	7223.18	7217.43	29	13.28248958	7168.19	7266.92	7221.178325	7218.763043	2.723869	-0.308587	0.955657	1.047242	47.71	13.13	4.90581565	-13.28248958
1510057754	7217.43	7215.41	7215.71	7217.42	7215.42	18	2.76406986	7167.77	7266.09	7220.337044	7218.536892	2.539126	-0.738974	0.887396	1.11601	44.29	9.41	4.5763163	-2.76406986
1510057784	7215.42	7215.01	7215.01	7215.02	7215.02	16	10.3652765	7167.88	7263.57	7219.517499	7218.275641	2.279672	-1.037814	0.824011	1.064866	43.62	6.18	5.46692556	-10.3652765
1510057814	7215.02	7215.0	7215.0	7215.01	7215.01	30	2.10023548	7169.08	7263.34	7218.822499	7218.033001	1.981637	-1.192139	0.765153	0.989518	43.61	3.52	4.94897324	-2.10023548
1510057844	7215.01	7215.0	7215.01	7215.01	7215.01	14	0.63532165	7170.72	7264.42	7218.235961	7217.809075	1.670687	-1.243801	0.710499	0.918838	43.61	1.32	4.28533453	0.0
1510057874	7215.01	7215.0	7215.0	7215.01	7215.0	28	8.46275383	7170.51	7264.3	7217.738121	7217.600995	1.363975	-1.226849	0.659749	0.853921	43.59	-0.55	4.92801442	-8.46275383
1510057904	7215.0	7215.0	7215.0	7215.01	7215.0	18	3.43757392	7170.59	7264.16	7217.316872	7217.408329	1.072889	-1.164346	0.612624	0.792927	43.59	-2.14	4.69871588	0.0
1510057934	7215.0	7215.0	7215.0	7215.01	7215.01	19	4.43692519	7170.52	7263.78	7216.96043	7217.229934	0.80441	-1.073914	0.569579	0.736289	43.62	-3.5	4.65844039	4.43692519
1510057964	7215.01	7215.0	7215.0	7215.01	7215.01	20	2.66775522	7171.76	7263.94	7216.658825	7217.064754	0.562342	-0.968271	0.528895	0.683697	43.62	-4.68	4.35218113	0.0
1510057994	7215.01	7208.0	7213.54	7215.01	7210.23	12	0.94480175	7171.7	7263.76	7216.179006	7216.803661	0.324943	-0.949598	0.491117	0.97629	33.47	-8.81	3.82796892	-0.94480175
1510058024	7210.23	7201.87	7205.87	7214.29	7207.47	30	5.62523774	7166.31	7262.03	7214.593005	7215.99376	-0.020197	-1.380558	0.456037	1.103698	29.24	-13.88	4.10447182	-5.62523774
1510058054	7207.47	7202.0	7202.11	7202.24	7202.01	8	0.28312734	7157.92	7245.85	7212.672543	7214.965333	-0.474716	-1.818074	0.423463	1.414862	23.04	-21.01	3.51657267	-0.28312734
1510058084	7202.01	7201.98	7201.99	7202.01	7201.98	8	5.48766555	7158.34	7246.75	7211.029075	7214.004197	-0.974797	-2.000325	0.393216	1.315943	23.01	-26.51	3.81981773	-5.48766555
1510058114	7201.98	7200.07	7201.41	7201.5	7200.07	9	0.17817563	7156.6	7246.34	7209.549217	7213.071294	-1.484253	-2.037824	0.365129	1.358376	21.19	-31.75	3.2595651	-0.17817563
1510058144	7200.07	7200.08	7200.65	7201.5	7200.08	27	1.58315888	7156.24	7245.28	7208.180107	7212.151198	-1.981621	-1.98947	0.339763	1.261349	21.22	-35.88	3.00165645	1.58315888
1510058174	7200.08	7200.0	7200.06	7200.1	7200.06	20	3.2972812	7157.03	7246.36	7206.93086	7211.255554	-2.450236	-1.874458	0.315494	1.172681	21.2	-39.22	3.04713718	-3.2972812
1510058204	7200.06	7200.0	7200.01	7200.02	7200.02	11	6.62150414	7156.9	7244.18	7205.866112	7210.42255	-2.871476	-1.684962	0.292959	1.091775	21.16	-41.99	3.59703979	-6.62150414
1510058234	7200.02	7185.0	7193.15	7200.02	7190.0	85	23.83461115	7158.18	7246.32	7203.909787	7209.143102	-3.343844	-1.889471	0.272033	1.729505	13.59	-48.04	6.71051231	-23.83461115
1510058264	7190.0	7189.99	7189.99	7190.0	7190.0	16	1.43284566	7144.89	7242.45	7201.768281	7207.724354	-3.86629	-2.089783	0.252602	1.605969	13.59	-52.55	5.89856359	0.0
1510058294	7190.0	7189.99	7190.0	7190.0	7189.99	22	1.89223926	7143.93	7243.85	7199.957776	7206.411439	-4.383765	-2.069898	0.234559	1.491971	13.59	-56.04	5.282206	-1.89223926
1510058324	7189.99	7189.99	7190.0	7190.0	7189.99	10	1.45364202	7144.11	7242.76	7198.42581	7205.195777	-4.861005	-1.908962	0.217805	1.385402	13.59	-58.81	4.69319616	0.0
1510058354	7189.99	7189.99	7189.99	7190.0	7190.0	18	2.15435334	7144.07	7242.99	7197.127993	7204.069423	-5.27709	-1.66434	0.202962	1.286445	13.63	-61.05	4.30260496	2.15435334
1510058384	7190.0	7189.99	7189.99	7190.0	7190.0	7	0.51801814	7142.87	7246.37	7196.02984	7203.026503	-5.621005	-1.375658	0.188465	1.194556	13.63	-62.9	3.72036083	0.0
1510058414	7190.0	7189.99	7189.99	7190.0	7190.0	9	2.1364917	7143.91	7246.92	7195.100634	7202.060836	-5.888844	-1.071358	0.175003	1.109231	13.63	-64.44	3.47668866	0.0
1510058444	7190.0	7189.99	7190.0	7190.0	7190.0	10	0.30507463	7144.6	7245.24	7194.315921	7201.167441	-6.081379	-0.770141	0.162503	1.03	13.63	-65.75	2.98874804	0.0
1510058474	7190.0	7190.0	7190.0	7190.0	7190.0	10	1.30215559	7145.15	7244.55	7193.651933	7200.340223	-6.202761	-0.485529	0.150896	0.956429	13.63	-66.87	2.72927228	0.0
1510058504	7190.0	7189.99	7201.6	7218.32	7218.32	42	5.26246803	7143.97	7244.87	7194.874713	7200.43354	-6.073974	0.515147	2.162975	0.888113	70.89	-36.72	3.1189947	5.26246803
1510058534	7218.32	7213.73	7219.48	7220.0	7218.34	50	11.67655512	7170.96	7266.5	7198.660142	7201.844389	-5.496029	2.311782	2.009905	0.824676	70.91	-18.3	4.43554246	11.67655512
1510058564	7218.34	7214.28	7216.11	7220.0	7220.0	11	2.78556168	7170.27	7267.54	7201.344736	7202.901101	-4.708096	3.151731	1.984912	0.765771	72.16	-4.96	4.18169926	2.78556168
1510058594	7220.0	7215.39	7219.31	7219.99	7219.01	17	3.40862061	7171.36	7268.16	7204.108623	7204.116575	-3.768067	3.760115	1.843133	0.781787	70.22	3.91	4.06276408	-3.40862061
1510058624	7219.01	7219.0	7219.58	7220.0	7220.0	26	2.40330907	7170.33	7267.76	7206.488835	7205.262014	-2.769089	3.99591	1.782195	0.725945	71.06	10.88	3.80746331	2.40330907
1510058654	7220.0	7219.99	7219.99	7220.0	7220.0	16	2.77094222	7172.23	7267.56	7208.565937	7206.352976	-1.772679	3.98564	1.654895	0.674092	71.06	16.16	3.64799853	0.0
1510058684	7220.0	7219.99	7219.99	7220.0	7220.0	14	2.71236033	7173.12	7267.64	7210.323485	7207.363126	-0.826071	3.78643	1.536688	0.625943	71.06	20.28	3.50405419	0.0
1510058714	7220.0	7219.99	7220.0	7220.0	7220.0	16	2.21255184	7171.53	7266.41	7211.81218	7208.299191	0.041741	3.471248	1.426925	0.581233	71.06	23.59	3.30536152	0.0
