1509973865,7414.34,7414.34,7414.34,8,0.82219331,7366.22,7453.52
1509973895,7413.88,7414.37,7414.5,7,1.15170402,7368.59,7453.71
1509973925,7412.0,7412.02,7413.88,11,1.12408409,7366.97,7452.8
1509973955,7411.02,7412.66,7412.87,12,1.53490202,7361.27,7453.0
1509973985,7406.26,7410.36,7412.81,20,0.86298136,7362.53,7452.92
1509974015,7405.73,7411.53,7412.1,9,0.80240719,7360.95,7451.13
1509974045,7405.0,7405.75,7408.11,12,0.84482358,7360.81,7449.61
1509974075,7400.01,7402.78,7406.99,21,4.25100942,7358.73,7449.84
1509974105,7400.63,7402.07,7405.0,20,3.58927489,7355.63,7445.61
1509974135,7400.64,7400.65,7400.66,7,0.60307825,7353.8,7444.67
1509974165,7400.0,7400.38,7400.65,49,5.81539456,7354.03,7445.39
1509974195,7400.0,7400.32,7400.65,28,6.00214184,7353.28,7444.13
1509974225,7393.97,7395.92,7400.65,32,4.34382458,7352.53,7444.1
1509974255,7392.74,7394.61,7397.41,10,0.96143876,7352.38,7440.84
1509974285,7390.13,7391.42,7392.74,26,7.96635668,7348.88,7438.59
1509974315,7387.0,7389.33,7392.47,38,7.67283841,7344.24,7432.92
1509974345,7383.84,7385.94,7390.01,41,11.6792853,7344.27,7431.79
1509974375,7383.9,7383.92,7384.92,17,3.75481827,7345.46,7429.89
1509974405,7384.92,7391.34,7399.98,26,12.30736109,7349.46,7437.19
1509974435,7395.82,7395.82,7395.83,9,0.8845923,7350.56,7437.59
1509974465,7395.82,7395.83,7395.83,14,1.7396141,7351.08,7438.12
1509974495,7395.82,7395.82,7395.83,24,8.79769999,7353.98,7438.39
1509974525,7386.04,7391.58,7395.83,25,8.17161834,7348.41,7435.02
1509974555,7387.52,7391.66,7395.0,33,3.34166356,7347.12,7433.43
1509974585,7394.82,7394.93,7394.99,23,1.31845585,7347.8,7436.18
1509974615,7391.36,7392.3,7394.2,7,0.71507418,7347.22,7435.96
1509974645,7393.0,7393.59,7393.65,14,1.94141338,7347.57,7437.06
1509974675,7393.65,7393.72,7393.88,21,2.26984386,7350.06,7436.53
1509974705,7393.88,7393.88,7393.88,7,0.71341211,7352.27,7435.54
1509974735,7393.87,7393.88,7393.88,11,1.27751342,7352.87,7434.29
1509974765,7393.87,7393.88,7393.88,10,0.67611211,7351.19,7436.76
1509974795,7393.88,7393.88,7393.88,9,2.0186953,7351.06,7436.42
1509974825,7393.87,7393.88,7393.89,12,0.36831492,7348.88,7436.49
1509974855,7393.88,7393.89,7393.89,28,3.02157844,7350.8,7437.3
1509974885,7393.89,7395.11,7398.0,22,5.74027808,7349.77,7438.82
1509974915,7398.0,7399.95,7400.0,26,7.46299948,7359.38,7442.79
1509974945,7399.99,7400.11,7400.6,12,2.78494899,7361.96,7443.03
1509974975,7400.59,7400.6,7400.6,13,4.02884134,7365.17,7446.02
1509975005,7400.59,7400.6,7400.6,6,1.20815625,7362.05,7444.06
1509975035,7400.59,7400.93,7401.0,31,2.64126065,7368.11,7445.79
